61
  0.5000001       1000.000    
 0.0105 0.0311 0.0600 0.1030 0.1587 0.2230 0.3061 0.3752 0.4437 0.5057
 0.5513 0.5952 0.6293 0.6554 0.6783 0.6985 0.7193 0.7404 0.7543 0.7679
 0.7793 0.7928 0.7999 0.8072 0.8136 0.8189 0.8239 0.8253 0.8292 0.8320
 0.8338 0.8356 0.8365 0.8379 0.8391 0.8400 0.8404 0.8411 0.8413 0.8418
 0.8418 0.8423 0.8423 0.8425 0.8429 0.8432 0.8434 0.8439 0.8441 0.8441
 0.8443 0.8443 0.8443 0.8443 0.8443 0.8443 0.8443 0.8443 0.8443 1.0000
 1.0000
   1.000000       1500.000    
 0.0072 0.0186 0.0324 0.0610 0.1037 0.1507 0.2025 0.2582 0.3035 0.3487
 0.3882 0.4238 0.4614 0.4991 0.5331 0.5664 0.5970 0.6272 0.6533 0.6774
 0.6994 0.7195 0.7390 0.7574 0.7729 0.7859 0.8014 0.8128 0.8216 0.8337
 0.8415 0.8505 0.8573 0.8647 0.8706 0.8760 0.8796 0.8840 0.8886 0.8918
 0.8961 0.8996 0.9013 0.9034 0.9050 0.9065 0.9089 0.9100 0.9110 0.9119
 0.9129 0.9136 0.9144 0.9147 0.9153 0.9156 0.9164 0.9167 0.9172 1.0000
 1.0000
   1.000000       2000.000    
 0.0067 0.0153 0.0288 0.0516 0.0820 0.1187 0.1606 0.2024 0.2428 0.2806
 0.3118 0.3439 0.3738 0.4058 0.4394 0.4690 0.4972 0.5244 0.5541 0.5799
 0.6026 0.6259 0.6475 0.6697 0.6884 0.7073 0.7253 0.7404 0.7543 0.7687
 0.7818 0.7942 0.8057 0.8159 0.8264 0.8352 0.8428 0.8511 0.8596 0.8661
